elevation,slope,distance_to_drain,drain_density,rainfall,drain_blockage,event_count,water_accumulation,flood
297.0,0.0028571428571428706,2980.5089249048738,0,277.5277323979834,0.0,0.0,553.4695920394068,1
227.0,0.008928571428571435,2982.044244274048,0,180.62767503549122,0.0,0.0,358.0298558739201,1
208.0,0.0003571428571428707,2985.067670387366,0,68.06064143230239,0.0,0.0,136.07266812072456,1
292.0,0.0017777777777777714,2990.763587705171,0,326.4376659863636,0.0,0.0,651.7146647158868,1
217.0,0.0010714285714285648,2991.205456979573,0,297.50971547804875,0.0,0.0,594.381910137216,1
216.0,0.002380952380952361,2996.2400259555125,0,298.6232879472384,0.0,0.0,595.8245602375852,1
303.0,0.01273809523809528,2999.449066780749,0,25.581518969432107,0.0,0.0,50.51131828892868,0
206.0,0.002261904761904769,3003.2736636809955,0,102.00973765056465,0.0,0.0,203.55800267842434,1
306.0,0.016785714285714258,3016.309329429978,0,53.045266903621965,0.0,0.0,104.30972841833662,0
219.0,0.005119047619047639,3021.4415841553587,0,126.47900794660816,0.0,0.0,251.66311176423912,1
287.0,0.007604166666666667,3024.411694067996,0,167.1895804770863,0.0,0.0,331.83648608441695,1
298.0,0.01,3025.028555279667,0,88.3379599209854,0.0,0.0,174.90916064355108,1
235.0,0.00023809523809523132,3030.70904744228,0,252.77763678424924,0.0,0.0,505.43490326526785,1
210.0,0.001309523809523796,3033.121738325026,0,222.93196548579834,0.0,0.0,445.28006153818154,1
226.0,0.0027380952380952313,3035.947681027373,0,156.06388953296252,0.0,0.0,311.2731434803874,1
210.0,0.002380952380952361,3037.261770720276,0,324.35124103715975,0.0,0.0,647.157952355095,1
285.0,0.006547619047619075,3040.5287338101657,0,27.122516617915274,0.0,0.0,53.889857422976895,0
205.0,0.000714285714285694,3041.839432165297,0,48.971333651367196,0.0,0.0,97.87270825466102,0
211.0,0.005833333333333334,3058.9352933464934,0,210.53047129575438,0.0,0.0,418.60475375972493,1
206.0,0.004642857142857129,3067.146787265611,0,333.99614405705466,0.0,0.0,664.8908953478652,1
245.0,0.003,3070.4322086527295,0,115.4641657736467,0.0,0.0,230.23554655265153,1
206.0,0.0028571428571428706,3071.256120006924,0,96.34807579231204,0.0,0.0,192.14559115152517,1
233.0,0.00023809523809523132,3081.5536015862795,0,74.93870474847066,0.0,0.0,149.84172439944203,1
228.0,0.0075,3088.191983308131,0,342.04628812443406,0.0,0.0,678.9618819270016,1
218.0,0.016071428571428566,3091.1248677200897,0,80.05480840206553,0.0,0.0,157.53642653406467,1
289.0,0.004583333333333333,3092.9961896250707,0,259.3553828520498,0.0,0.0,516.3333413612891,1
209.0,0.0008333333333333334,3103.296358816435,0,248.74152716478534,0.0,0.0,497.06848511762934,1
246.0,0.001904761904761898,3110.7462081657077,0,105.25901583357637,0.0,0.0,210.1170449401677,1
235.0,0.001785714285714306,3110.984953170123,0,183.89266891265245,0.0,0.0,367.128578293474,1
297.0,0.0001388888888888573,3111.670500969456,0,31.807005510121325,0.0,0.0,63.60517574093428,0
286.0,0.004880952380952408,3120.581985105238,0,142.26238471520657,0.0,0.0,283.1360175796218,1
233.0,0.004166666666666667,3123.6351252468776,0,110.0640138417293,0.0,0.0,219.21082756811086,1
298.0,0.0032142857142857416,3124.2302565766126,0,232.9043870253378,0.0,0.0,464.31153156265555,1
227.0,0.0033333333333333335,3126.973357814934,0,307.26375054689487,0.0,0.0,612.4790760901438,1
267.0,0.008205128205128176,3134.274544398618,0,209.33895756072928,0.0,0.0,415.2426091512312,1
211.0,0.0027380952380952313,3154.1707575591063,0,145.38475252603462,0.0,0.0,289.97335045490286,1
206.0,0.00011904761904763935,3157.4440803037774,0,318.83890466178696,0.0,0.0,637.6018952986544,1
205.0,0.000595238095238102,3158.4998245879415,0,126.6194506384196,0.0,0.0,253.08816383560298,1
216.0,0.0015476190476190273,3162.398488456271,0,87.52092434282245,0.0,0.0,174.77095058648857,1
258.0,0.005476190476190463,3169.328617758502,0,101.9897278054085,0.0,0.0,202.86242525866254,1
214.0,0.0075,3172.9819953591978,0,253.70285795899733,0.0,0.0,503.60017304860975,1
244.0,0.0008333333333333334,3174.194763334009,0,302.1481549287502,0.0,0.0,603.7927295992858,1
239.0,0.001190476190476204,3191.71981709631,0,82.47015544786258,0.0,0.0,164.74395338275406,1
216.0,0.004047619047619027,3198.131329656747,0,27.687658997007663,0.0,0.0,55.151179802134784,0
298.0,0.008452380952380925,3198.823889044864,0,189.63304566459703,0.0,0.0,376.06038984295924,1
283.0,0.0003571428571428707,3209.7283849772066,0,70.88665927794142,0.0,0.0,141.72268522782716,1
295.0,0.03916666666666667,3211.0086880962526,0,117.35223059522147,0.0,0.0,225.51186979381725,1
209.0,0.0010714285714285648,3220.235219633968,0,72.8201602464593,0.0,0.0,145.48427729239046,1
227.0,0.00047619047619046264,3225.3761728487957,0,304.1394365878193,0.0,0.0,607.9892165693645,1
222.0,0.01035714285714287,3240.3958145513766,0,82.91170214752604,0.0,0.0,164.10594760771048,1
221.0,0.0025,3253.411426883191,0,93.95073371992956,0.0,0.0,187.43171377125947,1
207.0,0.003571428571428565,3260.8406643679855,0,132.28372337975213,0.0,0.0,263.62256302107744,1
303.0,0.010119047619047592,3264.9676657242494,0,197.03243791189556,0.0,0.0,390.0773145803361,1
208.0,0.0009523809523809727,3266.6479733451597,0,196.00084748436706,0.0,0.0,391.62836002114483,1
207.0,0.004880952380952361,3267.2048540082255,0,322.3137445268021,0.0,0.0,641.4810929760807,1
303.0,0.010909090909090934,3275.592037543655,0,34.38513975605069,0.0,0.0,68.02005828106027,0
235.0,0.003928571428571435,3278.7013750916467,0,27.050288257658405,0.0,0.0,53.888038536149494,0
211.0,0.0025,3281.4966683740518,0,32.97900936314954,0.0,0.0,65.79312367948333,0
304.0,0.014666666666666685,3282.4055849088595,0,203.38001254013474,0.0,0.0,400.7942113790922,1
265.0,0.01125,3285.9013506473525,0,22.586209442072487,0.0,0.0,44.664229171698345,0
237.0,0.00023809523809523132,3290.1291475080366,0,124.11041280493768,0.0,0.0,248.16172541330158,1
229.0,0.001785714285714306,3299.389978778371,0,50.79951967455684,0.0,0.0,101.41761249313312,0
287.0,0.0045098039215686,3301.9376483801334,0,124.83904715807793,0.0,0.0,248.55209506727908,1
219.0,0.0,3305.6486584208424,0,336.4463564819125,0.0,0.0,672.892712963825,1
226.0,0.0028571428571428706,3309.990145974509,0,217.97496502912696,0.0,0.0,434.704358829516,1
206.0,0.004761904761904768,3318.8725588111074,0,218.69362714186536,0.0,0.0,435.30445783476057,1
298.0,0.004393939393939377,3323.928341453686,0,156.5482674900098,0.0,0.0,311.72080778086496,1
258.0,0.016041666666666666,3327.025027797661,0,59.39564132177922,0.0,0.0,116.8856724844847,0
257.0,0.005952380952380973,3336.9802862672996,0,105.76048002960582,0.0,0.0,210.26190672552585,1
211.0,0.004642857142857129,3342.1634031717413,0,104.5209947759343,0.0,0.0,208.07143745752063,1
210.0,0.0015476190476190273,3346.1673543045754,0,265.26200722262814,0.0,0.0,529.7029653752815,1
300.0,0.007619047619047592,3353.3467891057176,0,303.64326969557504,0.0,0.0,602.6595943291222,1
232.0,0.003452380952380973,3358.56821742847,0,251.59111877415472,0.0,0.0,501.4450607758212,1
234.0,0.003928571428571435,3360.05077201836,0,300.38024938540127,0.0,0.0,598.4003682399173,1
206.0,0.0028787878787878657,3362.3261420205217,0,209.02352458026223,0.0,0.0,416.84358038263815,1
212.0,0.010476190476190462,3366.72098577333,0,202.49674240910377,0.0,0.0,400.75069592963587,1
286.0,0.0026041666666666665,3366.7255622194025,0,137.7235250970504,0.0,0.0,274.7297401675537,1
209.0,0.008095238095238102,3370.4653015228587,0,206.9180302299764,0.0,0.0,410.4859590181341,1
299.0,0.0055,3374.588465956969,0,71.37663468943208,0.0,0.0,141.96812639728043,1
242.0,0.01904761904761903,3377.3985534016706,0,132.178324337313,0.0,0.0,259.3212839379665,1
227.0,0.0008333333333333334,3384.8230510855437,0,162.44801173197146,0.0,0.0,324.62527677772295,1
214.0,0.001190476190476204,3404.7641846556644,0,145.2464825403364,0.0,0.0,290.1471401222434,1
250.0,0.005238095238095231,3405.8226806396624,0,326.48208758150076,0.0,0.0,649.5438866264334,1
239.0,0.015595238095238101,3407.234972418899,0,342.2353744325693,0.0,0.0,673.7962645673608,1
299.0,0.007083333333333333,3421.529576428786,0,310.16730179477145,0.0,0.0,615.940566814117,1
222.0,0.013333333333333334,3422.102109445259,0,266.5015274448172,0.0,0.0,525.896347491106,1
233.0,0.003571428571428565,3423.843505966464,0,55.76132946870347,0.0,0.0,111.1243637269162,0
234.0,0.0027380952380952313,3424.974838744849,0,148.64398663087715,0.0,0.0,296.47397047782334,1
207.0,0.00023809523809523132,3426.3791277720593,0,201.0895513738722,0.0,0.0,402.08334581851875,1
205.0,0.004642857142857129,3426.390414301765,0,143.67309954226087,0.0,0.0,286.0120917316293,1
236.0,0.001785714285714306,3426.5054293590033,0,331.5000372550123,0.0,0.0,661.8161458055424,1
263.0,0.010166666666666704,3427.593725444358,0,326.07413867197914,0.0,0.0,645.5181031909614,1
210.0,0.0010714285714285648,3443.213499083221,0,29.740709410175576,0.0,0.0,59.417688728757916,0
232.0,0.005833333333333334,3444.4552805145727,0,297.3650878198527,0.0,0.0,591.2609162818071,1
288.0,0.004111111111111067,3453.204799329659,0,348.2167900832627,0.0,0.0,693.570464336952,1
309.0,0.014090909090909065,3456.708320912487,0,52.09441446608076,0.0,0.0,102.72071361539015,0
230.0,0.00714285714285713,3460.9324317422006,0,61.079437666641546,0.0,0.0,121.28631193804536,1
215.0,0.005595238095238102,3462.6182844000377,0,254.89298411888754,0.0,0.0,506.93359436787324,1
233.0,0.0015476190476190273,3465.06125599891,0,61.39250387273371,0.0,0.0,122.59498332871848,1
241.0,0.008928571428571435,3465.3862327701486,0,301.94442061884666,0.0,0.0,598.4969765837853,1
247.0,0.005888888888888885,3467.8061263745712,0,54.75823906719666,0.0,0.0,108.87154776315745,0
303.0,0.005128205128205158,3476.271145938526,0,76.47137064390228,0.0,0.0,152.15841953761068,1
205.0,0.004404761904761898,3477.009896389747,0,208.9965160498047,0.0,0.0,416.1518723153611,1
209.0,0.0,3477.9371662288786,0,81.19297506464932,0.0,0.0,162.38595012929864,1
230.0,0.005357142857142871,3478.9850367801446,0,189.54737349684748,0.0,0.0,377.06388227765734,1
212.0,0.0075,3480.0437817426573,0,277.72010688573806,0.0,0.0,551.2744121681901,1
206.0,0.0019444444444444286,3484.1720900019845,0,254.0316096872699,0.0,0.0,507.07531867020043,1
207.0,0.0028571428571428706,3491.7339439101074,0,263.7661213304334,0.0,0.0,526.0250076818357,1
203.0,0.002261904761904769,3492.211326065534,0,84.67210214263224,0.0,0.0,168.96116382319067,1
225.0,0.014166666666666666,3494.814320070843,0,120.15458538493503,0.0,0.0,236.90479085063023,1
236.0,0.006904761904761898,3496.2588030305965,0,234.30613363083114,0.0,0.0,465.37661113056987,1
206.0,0.001309523809523796,3498.7156090025196,0,288.11431137291976,0.0,0.0,575.4740376446248,1
260.0,0.0012121212121212466,3504.6600899791447,0,99.72042064296963,0.0,0.0,199.19909481165328,1
209.0,0.0014285714285714353,3508.2257055752075,0,53.95035155650231,0.0,0.0,107.74655925141461,0
235.0,0.004285714285714306,3508.8391937534207,0,309.28489636972495,0.0,0.0,615.9187793419951,1
211.0,0.0027380952380952313,3508.963601900265,0,95.70701196372806,0.0,0.0,190.88991410003572,1
208.0,0.0021428571428571295,3519.601200655132,0,32.644498688898935,0.0,0.0,65.14909238341687,0
214.0,0.008571428571428565,3532.502096978899,0,168.6474141147266,0.0,0.0,334.40372970177214,1
203.0,0.007619047619047639,3548.0238859496394,0,195.26096690023115,0.0,0.0,387.54652859055403,1
245.0,0.0028125,3548.0698191279866,0,144.44800229328462,0.0,0.0,288.0834845736695,1
233.0,0.0021428571428571295,3553.5452498696573,0,44.08523210699064,0.0,0.0,87.98152750495132,0
205.0,0.005595238095238102,3555.9707368576455,0,58.68676911049344,0.0,0.0,116.71680532855993,0
207.0,0.0009523809523809727,3557.0431447867304,0,48.88385447164646,0.0,0.0,97.6745968395374,0
208.0,0.00047619047619046264,3557.8352776599254,0,76.19996743684766,0.0,0.0,152.3273634761364,1
218.0,0.000595238095238102,3567.9765038850296,0,52.91629110589785,0.0,0.0,105.76958662714581,0
203.0,0.010595238095238102,3572.282829356156,0,276.5469329045838,0.0,0.0,547.2337046119038,1
296.0,0.00522222222222221,3580.483672324568,0,196.56088233942262,0.0,0.0,391.06879546330015,1
295.0,0.004333333333333371,3589.149883126414,0,21.040637068348055,0.0,0.0,41.89892194877042,0
210.0,0.0008333333333333334,3591.0617885716747,0,112.79386555459688,0.0,0.0,225.39974133326942,1
220.0,0.004523809523809538,3591.20545697771,0,290.474168388935,0.0,0.0,578.320237159113,1
231.0,0.0009523809523809727,3591.7224494971206,0,267.2458258865065,0.0,0.0,533.9826121046577,1
206.0,0.002261904761904769,3595.5673366929077,0,332.1593408617125,0.0,0.0,662.8160561338125,1
296.0,0.006904761904761946,3596.286294361517,0,80.58668179739755,0.0,0.0,160.0604998937834,1
234.0,0.002261904761904769,3596.5493374542093,0,61.283781669374264,0.0,0.0,122.29032718357755,1
219.0,0.012142857142857129,3598.4744095963174,0,218.2408511155084,0.0,0.0,431.1815672753545,1
292.0,0.006372549019607827,3599.8554191166027,0,71.74067748347547,0.0,0.0,142.56701299902429,1
239.0,0.008181818181818177,3613.414327257464,0,182.3166932622976,0.0,0.0,361.6500224530303,1
211.0,0.003928571428571435,3616.035866272626,0,341.00458498710475,0.0,0.0,679.3298482350251,1
219.0,0.0033333333333333335,3616.4285966717707,0,126.21105683214786,0.0,0.0,251.58070661874808,1
211.0,0.004642857142857129,3620.5357688100376,0,34.64080184392546,0.0,0.0,68.95993909930019,0
289.0,0.004215686274509759,3624.411694069393,0,140.28744510802744,0.0,0.0,279.392074502399,1
205.0,0.005,3625.254342824041,0,36.128419947230846,0.0,0.0,71.89555569498938,0
304.0,0.016555555555555563,3627.2019884507354,0,38.15819420158566,0.0,0.0,75.05292819516326,0
203.0,0.008928571428571435,3627.5397128033615,0,26.179263428913902,0.0,0.0,51.89104001088292,0
239.0,0.016309523809523795,3637.7599082837223,0,100.89595079869079,0.0,0.0,198.50077177371,1
302.0,0.004814814814814857,3640.494987175632,0,190.58112670531074,0.0,0.0,379.3270277460518,1
228.0,0.0029761904761904626,3651.7123699666295,0,182.28637287802798,0.0,0.0,363.4877078222582,1
210.0,0.00011904761904763935,3655.309468389803,0,346.91139962479986,0.0,0.0,693.7402012973081,1
222.0,0.004880952380952361,3662.661765840272,0,229.55341164791122,0.0,0.0,456.86594475354525,1
242.0,0.016904761904761898,3663.980064110029,0,222.36781404339837,0.0,0.0,437.2174781834247,1
240.0,0.004047619047619027,3664.247777936305,0,327.60411261048546,0.0,0.0,652.5561919284098,1
293.0,0.0007777777777777336,3667.295281253268,0,230.61263442667553,0.0,0.0,460.8665380886873,1
222.0,0.00714285714285713,3670.1017268081905,0,50.44940853425223,0.0,0.0,100.17811123230085,0
298.0,0.010888888888888932,3675.262241233578,0,122.12080810692413,0.0,0.0,241.582096392853,1
225.0,0.003928571428571435,3685.3911462554524,0,154.3209128597078,0.0,0.0,307.4293042612322,1
207.0,0.0009523809523809727,3691.7302073991955,0,158.23194105997877,0.0,0.0,316.16248794650994,1
207.0,0.004230769230769245,3693.084612722304,0,199.02222982593753,0.0,0.0,396.3604253995017,1
296.0,0.008333333333333333,3700.999203311094,0,159.2730260303802,0.0,0.0,315.89150162692073,1
210.0,0.001190476190476204,3702.1996855086386,0,64.4658586011654,0.0,0.0,128.7782270628042,1
220.0,0.0029761904761904626,3711.083091767381,0,273.3283331286942,0.0,0.0,545.0297118935272,1
246.0,0.0028205128205127986,3724.5025913130867,0,326.30744890720877,0.0,0.0,650.7741891282743,1
209.0,0.003690476190476204,3728.816716659496,0,341.55009454651594,0.0,0.0,680.5792241094742,1
271.0,0.0,3733.987811055992,0,37.035057660060346,0.0,0.0,74.07011532012069,0
215.0,0.0021428571428571295,3734.998092121684,0,46.206786298008,0.0,0.0,92.21554351188168,0
211.0,0.004047619047619027,3761.5799114486936,0,69.08480236618658,0.0,0.0,137.6103468084564,1
250.0,0.0009523809523809727,3773.925581182245,0,307.57044211879196,0.0,0.0,614.5550357764052,1
223.0,0.007261904761904769,3776.277656065284,0,42.01203180035975,0.0,0.0,83.41388885314285,0
209.0,0.00011904761904763935,3778.6726033759646,0,113.75829554845092,0.0,0.0,227.4895057884379,1
298.0,0.0025,3782.080624486819,0,36.51606663879295,0.0,0.0,72.84955294439195,0
304.0,0.0605,3798.6267055975864,0,342.6337395630139,0.0,0.0,643.8087966389031,1
205.0,0.006428571428571435,3805.7638077903625,0,179.76361344148904,0.0,0.0,357.21598042444464,1
249.0,0.026071428571428613,3806.32854682969,0,219.93770020059975,0.0,0.0,428.4072203193111,1
209.0,0.0009523809523809727,3816.6837461292653,0,314.32758841698916,0.0,0.0,628.056457617946,1
229.0,0.003452380952380973,3820.839656719529,0,211.35269620902204,0.0,0.0,421.2460523727913,1
207.0,0.0003571428571428707,3821.4267896264378,0,133.2290190046208,0.0,0.0,266.36287442423827,1
227.0,0.00047619047619046264,3830.2195731374254,0,76.18410048662741,0.0,0.0,152.2956446870771,1
223.0,0.00047619047619046264,3832.502383695596,0,25.99737504573063,0.0,0.0,51.96999068665581,0
298.0,0.01277777777777781,3852.7547737420537,0,23.748983597613698,0.0,0.0,46.8910487255106,0
215.0,0.0125,3853.411426881328,0,57.03461571595529,0.0,0.0,112.64336603901171,0
209.0,0.0026190476190476393,3858.1393169497496,0,251.15755932397636,0.0,0.0,500.9995314324462,1
309.0,0.008833333333333353,3864.604963659812,0,124.31450381588982,0.0,0.0,246.43278473103226,1
206.0,0.004642857142857129,3866.327833532151,0,115.79562988532626,0.0,0.0,230.51601463600306,1
231.0,0.002380952380952361,3873.881844231017,0,260.1108161658126,0.0,0.0,518.9830093975023,1
227.0,0.0014285714285714353,3883.0469966663213,0,332.2637359193814,0.0,0.0,663.5781468789932,1
230.0,0.003095238095238102,3885.7747186933534,0,237.0674003262603,0.0,0.0,472.66724055526277,1
207.0,0.003809523809523796,3890.3674312176136,0,330.86170953313086,0.0,0.0,659.2025679460093,1
290.0,0.001309523809523796,3896.34637767309,0,74.43072239502803,0.0,0.0,148.66650718378338,1
214.0,0.008214285714285695,3897.615523004416,0,144.23620787344888,0.0,0.0,286.1028209032625,1
212.0,0.004166666666666667,3916.486535276393,0,290.8682462885494,0.0,0.0,579.3125905246943,1
244.0,0.0003333333333333144,3917.856293747048,0,92.5685575016374,0.0,0.0,185.07540263160706,1
241.0,0.0219047619047619,3918.6442411399426,0,243.57296798365047,0.0,0.0,476.47512022706485,1
210.0,0.0003571428571428707,3931.4717960536946,0,79.44777024294675,0.0,0.0,158.83879207857711,1
314.0,0.017916666666666668,3939.485100988837,0,272.9111282496145,0.0,0.0,536.0429410702844,1
216.0,0.003214285714285694,3942.31730096349,0,77.18894119056066,0.0,0.0,153.881667759182,1
228.0,0.005833333333333334,3944.1040153754543,0,244.64600829165317,0.0,0.0,486.4378131532371,1
207.0,0.0033333333333333335,3950.864131734955,0,177.84053844266356,0.0,0.0,354.49547329570936,1
226.0,0.006666666666666667,3971.2790888348204,0,215.8614545391494,0.0,0.0,428.84475635111016,1
294.0,0.007738095238095279,3975.456116652709,0,82.42406804113924,0.0,0.0,163.5725255054513,1
205.0,0.001190476190476204,3981.409893370987,0,60.16629054963462,0.0,0.0,120.18932802653201,1
204.0,0.00047619047619046264,3982.2471998489236,0,203.2869686922856,0.0,0.0,406.3803307477214,1
224.0,0.0026190476190476393,3983.5551197148575,0,119.07742395970737,0.0,0.0,237.53110903200675,1
240.0,0.005666666666666676,3984.349340102935,0,118.827604025505,0.0,0.0,236.3084952053876,1
209.0,0.000714285714285694,3991.900398617882,0,219.71303276333555,0.0,0.0,439.11218976558064,1
212.0,0.004285714285714306,4005.832477734715,0,345.88059384327886,0.0,0.0,688.7964968821867,1
294.0,0.007738095238095279,4008.782534154863,0,141.5187455792089,0.0,0.0,280.8473200958824,1
219.0,0.010476190476190462,4022.1021094433963,0,50.61500412375382,0.0,0.0,100.16950339920042,0
225.0,0.0015476190476190273,4023.5838359189256,0,322.42471434632637,0.0,0.0,643.8514474339618,1
227.0,0.008809523809523797,4024.974838746712,0,299.5898485756977,0.0,0.0,593.9012093431569,1
256.0,0.0026666666666667047,4025.4786598256023,0,47.49764063224168,0.0,0.0,94.74196051444474,0
232.0,0.003095238095238102,4026.277345630271,0,215.42925100394677,0.0,0.0,429.5248923588215,1
206.0,0.001785714285714306,4026.3791277711284,0,248.16039687062494,0.0,0.0,495.4345066095691,1
207.0,0.0010714285714285648,4026.3887324174243,0,289.8023013998241,0.0,0.0,578.9835978680771,1
217.0,0.0027380952380952313,4031.6025468425,0,79.74253848623312,0.0,0.0,159.04839164266068,1
220.0,0.003095238095238102,4034.172783179391,0,120.02089131185912,0.0,0.0,239.29879615369242,1
231.0,0.00047619047619046264,4044.37778688004,0,230.43792241314628,0.0,0.0,460.6563801382801,1
292.0,0.0014444444444444572,4046.3779694684167,0,20.53520184187104,0.0,0.0,41.01107976731001,0
208.0,0.003928571428571435,4052.735644685222,0,160.39598379635387,0.0,0.0,319.53171343430785,1
234.0,0.006190476190476204,4055.6162421503586,0,82.93787967127743,0.0,0.0,164.8489094037676,1
220.0,0.008333333333333333,4063.8677624630636,0,92.77068043562092,0.0,0.0,183.99518286398148,1
230.0,0.00011904761904763935,4065.0612559989095,0,171.39739613539913,0.0,0.0,342.7539833669565,1
208.0,0.001785714285714306,4069.551913037996,0,202.2115130973617,0.0,0.0,403.70084221937566,1
207.0,0.000714285714285694,4071.515885773073,0,291.9333610675317,0.0,0.0,583.4496744763954,1
209.0,0.0028571428571428706,4072.144358463328,0,116.41625516065193,0.0,0.0,232.1672745775287,1
227.0,0.005357142857142871,4073.5914934447605,0,228.83716872318087,0.0,0.0,455.22251063861336,1
208.0,0.0014285714285714353,4075.777341220197,0,283.45833808497923,0.0,0.0,566.1067952040014,1
230.0,0.004642857142857129,4084.1461363535414,0,182.8411541201511,0.0,0.0,363.9844975234722,1
211.0,0.007619047619047639,4084.608909120805,0,278.95510162674486,0.0,0.0,553.6594588477489,1
239.0,0.004166666666666667,4085.8041343507584,0,325.25998438446385,0.0,0.0,647.8094688990572,1
231.0,0.0026190476190476393,4094.3673397445805,0,24.92249616244159,0.0,0.0,49.71444591641325,0
284.0,0.02025641025641022,4098.8674358796625,0,89.39983965032953,0.0,0.0,175.17783964303032,1
229.0,0.0003571428571428707,4102.441467567678,0,332.1523717309393,0.0,0.0,664.0674917677851,1
211.0,0.004166666666666667,4108.963601898402,0,333.88872138484976,0.0,0.0,664.9950367581591,1
209.0,0.001904761904761898,4115.30424874816,0,134.78124294978824,0.0,0.0,269.0490335454821,1
210.0,0.001904761904761898,4115.4063192685535,0,145.9946095010073,0.0,0.0,291.4330490610584,1
207.0,0.003690476190476204,4118.051594373006,0,149.64697464209354,0.0,0.0,298.1894120904002,1
207.0,0.004393939393939377,4132.974181207864,0,63.31060199418513,0.0,0.0,126.06483809205771,1
244.0,0.001979166666666667,4135.844121642855,0,132.32542125909129,0.0,0.0,264.1270543923653,1
221.0,0.003214285714285694,4140.9094370116645,0,275.0095558167809,0.0,0.0,548.2511930604539,1
206.0,0.0014285714285714353,4146.443014669408,0,65.2553917955771,0.0,0.0,130.3243396145954,1
205.0,0.003571428571428565,4157.043144788593,0,93.84331883202799,0.0,0.0,187.01632824382722,1
209.0,0.0029761904761904626,4157.720966674055,0,27.14022437427356,0.0,0.0,54.118899793938354,0
288.0,0.0009523809523809253,4169.608505208022,0,143.2566254532878,0.0,0.0,286.24038114380744,1
234.0,0.00785714285714287,4171.94642142623,0,240.5942406930857,0.0,0.0,477.4077147467086,1
256.0,0.019833333333333297,4172.964373980765,0,21.35224895253128,0.0,0.0,41.857525363278825,0
209.0,0.00047619047619046264,4178.26967352659,0,55.993148014691556,0.0,0.0,111.93296922175008,0
285.0,0.006904761904761946,4180.483672320843,0,172.7718842709678,0.0,0.0,343.15787109247935,1
222.0,0.003690476190476204,4181.048235238795,0,55.455688200211355,0.0,0.0,110.502060606564,0
286.0,0.006153846153846132,4187.997961975069,0,161.70561254137468,0.0,0.0,321.4210021591632,1
211.0,0.0027380952380952313,4188.854501493358,0,80.14417517085869,0.0,0.0,159.84946557292457,1
221.0,0.008928571428571435,4189.627827865215,0,22.2226686436097,0.0,0.0,44.04850391858351,0
204.0,0.005119047619047639,4190.054444330347,0,207.77599627110033,0.0,0.0,413.424762104187,1
221.0,0.004642857142857129,4191.205456979573,0,67.18221522780621,0.0,0.0,133.74059559992565,1
292.0,0.011666666666666667,4194.026170372667,0,168.91786613384346,0.0,0.0,333.8943153912306,1
206.0,0.0033333333333333335,4198.89263035916,0,57.46090394088528,0.0,0.0,114.53873518883132,0
209.0,0.00011904761904763935,4200.770370829026,0,199.40327000650694,0.0,0.0,398.7590630439647,1
205.0,0.004642857142857129,4200.934773527848,0,62.48037947209085,0.0,0.0,124.38058399194085,1
208.0,0.00023809523809523132,4211.499854801428,0,63.653489790780725,0.0,0.0,127.27666839594679,1
214.0,0.0073809523809523605,4212.837801674094,0,26.98076710920241,0.0,0.0,53.56324670393564,0
229.0,0.004047619047619027,4225.290136803151,0,174.52423361027942,0.0,0.0,347.6356519960947,1
216.0,0.007261904761904769,4225.342667145638,0,295.75413505747645,0.0,0.0,587.2127933914991,1
222.0,0.002380952380952361,4228.632283583767,0,202.20627199325747,0.0,0.0,403.44965697702327,1
241.0,0.02523809523809523,4229.807612825323,0,88.2313783276608,0.0,0.0,172.00917279687778,1
239.0,0.00047619047619046264,4230.446972202814,0,138.71774746288807,0.0,0.0,277.3033827853353,1
215.0,0.01964285714285713,4243.4414650190165,0,139.2731726533661,0.0,0.0,273.0748992382071,1
202.0,0.004102564102564088,4245.188661479655,0,46.65187110051865,0.0,0.0,92.92095761764843,0
219.0,0.00047619047619046264,4246.908455129121,0,62.22028001018903,0.0,0.0,124.38130261084456,1
291.0,0.0020833333333333333,4262.449959189789,0,29.328171334210378,0.0,0.0,58.53414195452821,0
290.0,0.008333333333333333,4284.154001628289,0,302.1359154006095,0.0,0.0,599.2362322112089,1
221.0,0.004880952380952361,4285.121501554081,0,122.03277890213738,0.0,0.0,242.87428543880154,1
244.0,0.0025,4288.161227125066,0,139.02965218244591,0.0,0.0,277.3641561039796,1
217.0,0.000714285714285694,4315.050092008375,0,288.6385335229352,0.0,0.0,576.8647262836947,1
302.0,0.00018518518518514308,4317.581572409991,0,30.52559361825599,0.0,0.0,61.03988146109781,0
208.0,0.0027380952380952313,4322.510083552241,0,169.80199297862183,0.0,0.0,338.674117900456,1
208.0,0.003809523809523796,4326.36850806358,0,163.40774608202022,0.0,0.0,325.57048076532027,1
204.0,0.0016666666666666668,4335.248268998798,0,26.164350078257122,0.0,0.0,52.24148565625339,0
203.0,0.002380952380952361,4335.63277557993,0,303.0732619594139,0.0,0.0,604.7033179094973,1
202.0,0.010595238095238102,4348.197145629859,0,165.4997239501467,0.0,0.0,327.4924299403974,1
211.0,0.003928571428571435,4365.156868080689,0,147.68961487681474,0.0,0.0,294.218811351026,1
232.0,0.006190476190476204,4368.323566645504,0,242.02319317880983,0.0,0.0,481.0499087277868,1
220.0,0.003571428571428565,4374.941631110349,0,24.281758855960724,0.0,0.0,48.390076577236016,0
208.0,0.0026190476190476393,4379.206567626575,0,146.71985003003192,0.0,0.0,292.67116751228747,1
208.0,0.0020238095238095375,4388.122199207296,0,272.7095957889458,0.0,0.0,544.3153670235077,1
